职位名称,职位地址,薪资,学历经验要求,公司名称,公司信息,公司福利,详情页链接
树莓派python开发,杭州·钱塘区·白杨,15-25K·13薪,3-5年本科,古德微机器人,智能硬件天使轮20-99人,五险一金，年终奖，定期体检，节日福利，加班补助，股票期权,https://www.zhipin.com/job_detail/1cd5b88f33a94ce41nV72ty5FlBV.html
Python开发工程师,杭州·余杭区·仓前,12-17K,1-3年大专,博彦科技,计算机软件已上市10000人以上,节日福利，五险一金，定期体检，带薪年假，年终奖，免费班车,https://www.zhipin.com/job_detail/58839a0baf3ba6c41XZ539u1FFdY.html
Python开发工程师,杭州·临平区·临平,30-40K·13薪,5-10年本科,杭州直梦广告有限...,移动互联网不需要融资20-99人,股票期权，定期体检，直梦合伙人,https://www.zhipin.com/job_detail/42728a27f91ce8d31HZ72Nu9F1I~.html
Python开发工程师,杭州,12-24K·15薪,经验不限本科,五色云网络科技,互联网不需要融资20-99人,五险一金，加班补助，节日福利，年终奖，带薪年假,https://www.zhipin.com/job_detail/2e49ea47037646e61n1-3NW0F1dS.html
Python开发（包三餐）,杭州·滨江区·长河,9-11K·13薪,1-3年本科,杭州七凌,计算机服务不需要融资500-999人,五险一金,https://www.zhipin.com/job_detail/d71785ab56c39b431XVy0tm1FFRY.html
Python开发工程师,杭州·萧山区·北干,15-25K·15薪,1-3年本科,新奇点,智能硬件未融资100-499人,通讯补贴，年终奖，加班补助，节日福利，五险一金，带薪年假,https://www.zhipin.com/job_detail/613dba47810580cd1XR_0tm-EVRQ.html
Python开发工程师,杭州·西湖区·西溪,12-24K,1-3年本科,章小鱼网络科技,互联网未融资100-499人,五险一金，定期体检，全勤奖，补充医疗保险，加班补助,https://www.zhipin.com/job_detail/80ca49a9ec8a365c1XR429q7GVZT.html
Python,杭州·西湖区·西溪,25-50K·15薪,3-5年本科,北京字节跳动,移动互联网D轮及以上10000人以上,嘀嘀打车，餐补，零食下午茶，加班补助，股票期权，五险一金，住房补贴，带薪年假，节日福利，免费健身房，年终奖，补充医疗保险,https://www.zhipin.com/job_detail/246a27e7bf6991861nN709S1FlNV.html
Python开发工程师,杭州·上城区·火车东站,12-18K,1-3年本科,天健水务,智能硬件未融资100-499人,,https://www.zhipin.com/job_detail/82a72139a8f4b4291n192dW8FVdZ.html
Python/Web工程师,杭州·滨江区·浦沿,170-200元/天,5天/周4个月硕士,诺基亚浙江分公司,通信/网络设备已上市10000人以上,五险一金，定期体检，交通补助，年终奖，加班补助，通讯补贴，零食下午茶，节日福利，员工旅游，餐补，补充医疗保险，带薪年假,https://www.zhipin.com/job_detail/7453c074e65d6c581nN_2Nu-ElpX.html
Python开发工程师,杭州·西湖区·转塘,13-16K,3-5年本科,慧博云通,计算机软件B轮1000-9999人,加班补助，五险一金，定期体检，股票期权，带薪年假，年终奖，补充医疗保险，节日福利,https://www.zhipin.com/job_detail/2e813f128def11721XZ_3di8FVVU.html
Python开发工程师,杭州·余杭区·仓前,12-15K,1-3年本科,杭州足购科技,计算机软件天使轮20-99人,带薪年假，餐补，加班补助，节日福利，五险一金,https://www.zhipin.com/job_detail/f1cc3cb7fb84c9d91n1-2tq0GVtU.html
爬虫/Python实习生,杭州·西湖区·黄龙,150-170元/天,5天/周3个月本科,尤派教育 (Upraise),学术/科研不需要融资0-20人,加班补助，定期体检，带薪年假，股票期权，通讯补贴，零食下午茶，员工旅游，五险一金，节日福利，年终奖,https://www.zhipin.com/job_detail/b152fc6b396a1fbf1XRy09S1FVtZ.html
Python爬虫工程师,杭州·余杭区·仓前,11-20K·13薪,3-5年本科,畅加,电子商务不需要融资20-99人,加班补助，定期体检，餐补，零食下午茶，节日福利，全勤奖，员工旅游，年终奖，五险一金，带薪年假,https://www.zhipin.com/job_detail/e112e6e3f54c6bdc0HZ-3dW7FVQ~.html
Python开发工程师,杭州,15-30K,3-5年大专,构美,电子商务B轮500-999人,年终奖，五险一金，定期体检，带薪年假，交通补助，股票期权，零食下午茶，员工旅游，全勤奖，加班补助，餐补，节日福利,https://www.zhipin.com/job_detail/9b96d6a0c8ed5d2c1XVy39u5EFNZ.html
Python开发工程师,杭州·临平区·临平,15-17K·13薪,3-5年本科,杭州珍林网络,移动互联网不需要融资100-499人,年终奖，带薪年假，员工旅游，福利，餐补，五险一金，节日福利，股票期权，定期体检,https://www.zhipin.com/job_detail/ac904d3268a48f241XV92dq1EVpU.html
Python开发工程师,杭州·钱塘区·下沙,120-150元/天,5天/周6个月本科,泛利科技,计算机软件不需要融资20-99人,年终奖，五险一金,https://www.zhipin.com/job_detail/c755451594525dd91XR62N67FVFZ.html
Python开发工程师,杭州,13-20K,1-3年本科,火石创造,互联网A轮100-499人,零食下午茶，员工旅游，节日福利，定期体检，带薪年假，通讯补贴，股票期权，加班补助，交通补助，补充医疗保险，年终奖，五险一金,https://www.zhipin.com/job_detail/0ee355b688feb53f3nF-0921Flc~.html
Python爬虫工程师,杭州·滨江区·长河,13-26K,3-5年本科,混绫科技,计算机软件天使轮20-99人,生日福利，员工旅游，交通补助，餐补，五险一金，年终奖，加班补助，定期体检，通讯补贴，股票期权，节日福利，带薪年假，零食下午茶,https://www.zhipin.com/job_detail/5b3ee79f4bb99e5d1XR_2d-5F1dU.html
高级Python开发,杭州,10-15K,3-5年本科,齐安科技,信息安全A轮20-99人,五险一金，定期体检,https://www.zhipin.com/job_detail/76218b18f98a68481nZz0t24ElRX.html
Python实习生,杭州·西湖区·文二路,150-300元/天,5天/周3个月本科,源诚科技,计算机软件未融资20-99人,带薪年假，补充医疗保险，零食下午茶，五险一金，股票期权，节日福利，员工旅游，定期体检，年终奖,https://www.zhipin.com/job_detail/d8ac4767d8268fa51nx43tm_FVRR.html
Python开发工程师,杭州·西湖区·转塘,14-20K,1-3年学历不限,糖心柯德教育,培训机构0-20人,五险一金，杭州补贴,https://www.zhipin.com/job_detail/3ea0fa3d30a3e26d1n193ty7ElpV.html
Python,杭州·余杭区·未来科技城,15-30K,1-3年本科,浙江木链,信息安全B轮100-499人,年终奖，定期体检，带薪年假，股票期权，五险一金，节日福利,https://www.zhipin.com/job_detail/de51beabdbb2aabd33V92tm1FlM~.html
Python爬虫工程师,杭州·滨江区·西兴,12-22K·13薪,1-3年大专,播鹰科技,互联网天使轮20-99人,股票期权，带薪年假，五险一金，免费零食，年终奖,https://www.zhipin.com/job_detail/33a9b4da3091bc941nF939y8FFtX.html
Python后端工程师,杭州·滨江区·西兴,15-30K·16薪,经验不限本科,天垂科技,数据服务A轮20-99人,五险一金，交通补助，带薪年假，定期体检，加班补助，节日福利，员工旅游，股票期权，年终奖，零食下午茶，全勤奖,https://www.zhipin.com/job_detail/d2580f4f4167b2171XZ63N-5EFpQ.html
Python开发工程师,杭州·余杭区·仓前,13-26K,1-3年本科,杭州诺景网络科技...,互联网金融A轮20-99人,五险一金，股票期权，带薪年假，年终奖,https://www.zhipin.com/job_detail/5d50a4da362138b81n193ti-EFdY.html
